passer,team,passerid,scorediff,completion,int,td
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,1
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Incomplete Pass,1,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,10,Incomplete Pass,0,0
C.Newton,CAR,21,10,Incomplete Pass,0,0
C.Newton,CAR,21,10,Complete,0,0
C.Newton,CAR,21,10,Complete,0,0
C.Newton,CAR,21,10,Complete,0,0
C.Newton,CAR,21,13,Complete,0,1
C.Newton,CAR,21,20,Complete,0,0
C.Newton,CAR,21,20,Complete,0,0
C.Newton,CAR,21,20,Complete,0,0
C.Newton,CAR,21,20,Complete,0,0
C.Newton,CAR,21,20,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,6,Complete,0,0
C.Newton,CAR,21,6,Incomplete Pass,0,0
C.Newton,CAR,21,6,Complete,0,0
C.Newton,CAR,21,6,Incomplete Pass,0,0
C.Newton,CAR,21,6,Complete,0,0
C.Newton,CAR,21,6,Complete,0,0
C.Newton,CAR,21,6,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-1,Incomplete Pass,0,0
C.Newton,CAR,21,-1,Incomplete Pass,1,0
C.Newton,CAR,21,-8,Incomplete Pass,0,0
C.Newton,CAR,21,-8,Incomplete Pass,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-18,Incomplete Pass,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-18,Incomplete Pass,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-18,Complete,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Incomplete Pass,1,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Incomplete Pass,1,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,1,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,1
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,1
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Incomplete Pass,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,1
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,1
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,1
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,1
C.Newton,CAR,21,14,Incomplete Pass,0,0
C.Newton,CAR,21,14,Complete,0,0
C.Newton,CAR,21,17,Incomplete Pass,0,0
C.Newton,CAR,21,17,Complete,0,0
C.Newton,CAR,21,17,Complete,0,0
C.Newton,CAR,21,17,Complete,0,0
C.Newton,CAR,21,17,Complete,0,0
C.Newton,CAR,21,17,Incomplete Pass,0,0
C.Newton,CAR,21,17,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,1,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,1,0
C.Newton,CAR,21,-8,Incomplete Pass,0,0
C.Newton,CAR,21,-8,Complete,0,0
C.Newton,CAR,21,-8,Incomplete Pass,0,0
C.Newton,CAR,21,-8,Incomplete Pass,0,0
C.Newton,CAR,21,-8,Complete,0,0
C.Newton,CAR,21,-8,Complete,0,0
C.Newton,CAR,21,-8,Complete,0,0
C.Newton,CAR,21,-8,Complete,0,0
C.Newton,CAR,21,-8,Incomplete Pass,0,0
C.Newton,CAR,21,-8,Incomplete Pass,0,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Incomplete Pass,0,0
C.Newton,CAR,21,-12,Incomplete Pass,0,0
C.Newton,CAR,21,-12,Incomplete Pass,0,0
C.Newton,CAR,21,-12,Complete,0,1
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Incomplete Pass,1,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,1,1
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Incomplete Pass,1,0
C.Newton,CAR,21,-6,Complete,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,10,Incomplete Pass,1,0
C.Newton,CAR,21,10,Complete,0,0
C.Newton,CAR,21,10,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,1
C.Newton,CAR,21,14,Complete,0,0
C.Newton,CAR,21,-3,Incomplete Pass,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-10,Incomplete Pass,0,0
C.Newton,CAR,21,-10,Complete,0,0
C.Newton,CAR,21,-10,Complete,0,0
C.Newton,CAR,21,-10,Complete,0,0
C.Newton,CAR,21,-10,Incomplete Pass,0,0
C.Newton,CAR,21,-10,Incomplete Pass,0,0
C.Newton,CAR,21,-10,Complete,0,0
C.Newton,CAR,21,-3,Complete,0,0
C.Newton,CAR,21,-3,Incomplete Pass,0,0
C.Newton,CAR,21,4,Complete,0,0
C.Newton,CAR,21,4,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,10,Complete,0,0
C.Newton,CAR,21,10,Complete,0,0
C.Newton,CAR,21,10,Incomplete Pass,0,0
C.Newton,CAR,21,10,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,1,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,1
C.Newton,CAR,21,10,Complete,0,0
C.Newton,CAR,21,10,Incomplete Pass,0,0
C.Newton,CAR,21,10,Incomplete Pass,0,0
C.Newton,CAR,21,10,Complete,0,1
C.Newton,CAR,21,17,Complete,0,0
C.Newton,CAR,21,17,Complete,0,1
C.Newton,CAR,21,24,Incomplete Pass,0,0
C.Newton,CAR,21,24,Complete,0,0
C.Newton,CAR,21,24,Complete,0,0
C.Newton,CAR,21,24,Complete,0,1
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,6,Incomplete Pass,0,0
C.Newton,CAR,21,6,Complete,0,0
C.Newton,CAR,21,6,Incomplete Pass,0,0
C.Newton,CAR,21,6,Incomplete Pass,0,0
C.Newton,CAR,21,9,Incomplete Pass,0,0
C.Newton,CAR,21,9,Incomplete Pass,0,0
C.Newton,CAR,21,9,Incomplete Pass,0,0
C.Newton,CAR,21,2,Incomplete Pass,0,0
C.Newton,CAR,21,2,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Incomplete Pass,0,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,-5,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,-2,Incomplete Pass,0,0
C.Newton,CAR,21,-2,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Complete,0,1
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-14,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Incomplete Pass,0,0
C.Newton,CAR,21,-14,Complete,0,0
C.Newton,CAR,21,-17,Complete,0,0
C.Newton,CAR,21,-17,Complete,0,0
C.Newton,CAR,21,-17,Incomplete Pass,0,0
C.Newton,CAR,21,-17,Complete,0,1
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Incomplete Pass,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,4,Incomplete Pass,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Complete,0,0
C.Newton,CAR,21,1,Incomplete Pass,0,0
C.Newton,CAR,21,1,Complete,0,1
C.Newton,CAR,21,8,Incomplete Pass,0,0
C.Newton,CAR,21,11,Incomplete Pass,0,0
C.Newton,CAR,21,11,Complete,0,0
C.Newton,CAR,21,11,Incomplete Pass,0,0
C.Newton,CAR,21,11,Complete,0,0
C.Newton,CAR,21,11,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,1,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,1
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Complete,0,1
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,1
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,0
C.Newton,CAR,21,7,Complete,0,1
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Complete,0,0
C.Newton,CAR,21,3,Incomplete Pass,0,0
C.Newton,CAR,21,3,Incomplete Pass,1,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-4,Incomplete Pass,0,0
C.Newton,CAR,21,-4,Complete,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Incomplete Pass,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,0
C.Newton,CAR,21,-7,Complete,0,1
C.Newton,CAR,21,0,Incomplete Pass,0,0
C.Newton,CAR,21,0,Complete,0,0
C.Newton,CAR,21,-3,Incomplete Pass,1,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-6,Incomplete Pass,0,0
C.Newton,CAR,21,-9,Complete,0,0
C.Newton,CAR,21,-9,Incomplete Pass,0,0
C.Newton,CAR,21,-9,Incomplete Pass,0,0
C.Newton,CAR,21,-9,Incomplete Pass,0,0
C.Newton,CAR,21,-9,Incomplete Pass,1,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Complete,0,0
C.Newton,CAR,21,-12,Incomplete Pass,0,0
C.Newton,CAR,21,-12,Incomplete Pass,1,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Incomplete Pass,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,-7,Incomplete Pass,0,0
B.Hoyer,SF,22,-7,Incomplete Pass,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-10,Incomplete Pass,0,0
B.Hoyer,SF,22,-10,Complete,0,0
B.Hoyer,SF,22,-10,Complete,0,0
B.Hoyer,SF,22,-10,Complete,0,0
B.Hoyer,SF,22,-13,Complete,0,0
B.Hoyer,SF,22,-13,Incomplete Pass,1,0
B.Hoyer,SF,22,-20,Complete,0,0
B.Hoyer,SF,22,-20,Incomplete Pass,0,0
B.Hoyer,SF,22,-23,Complete,0,0
B.Hoyer,SF,22,-23,Complete,0,0
B.Hoyer,SF,22,-23,Incomplete Pass,0,0
B.Hoyer,SF,22,-23,Complete,0,0
B.Hoyer,SF,22,-23,Incomplete Pass,0,0
B.Hoyer,SF,22,-23,Complete,0,0
B.Hoyer,SF,22,-23,Complete,0,0
B.Hoyer,SF,22,-23,Incomplete Pass,0,0
B.Hoyer,SF,22,-20,Incomplete Pass,0,0
B.Hoyer,SF,22,-20,Complete,0,0
B.Hoyer,SF,22,-20,Complete,0,0
B.Hoyer,SF,22,-20,Complete,0,0
B.Hoyer,SF,22,-20,Complete,0,0
B.Hoyer,SF,22,-20,Complete,0,0
B.Hoyer,SF,22,-20,Incomplete Pass,0,0
B.Hoyer,SF,22,-20,Complete,0,0
B.Hoyer,SF,22,-3,Incomplete Pass,0,0
B.Hoyer,SF,22,-3,Incomplete Pass,1,0
B.Hoyer,SF,22,-6,Complete,0,0
B.Hoyer,SF,22,-6,Complete,0,0
B.Hoyer,SF,22,-6,Complete,0,0
B.Hoyer,SF,22,-6,Complete,0,0
B.Hoyer,SF,22,-6,Complete,0,0
B.Hoyer,SF,22,-6,Complete,0,0
B.Hoyer,SF,22,-6,Complete,0,0
B.Hoyer,SF,22,-3,Incomplete Pass,0,0
B.Hoyer,SF,22,-3,Complete,0,0
B.Hoyer,SF,22,-3,Incomplete Pass,0,0
B.Hoyer,SF,22,-3,Incomplete Pass,0,0
B.Hoyer,SF,22,0,Incomplete Pass,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Incomplete Pass,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Incomplete Pass,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Complete,0,0
B.Hoyer,SF,22,0,Incomplete Pass,0,0
B.Hoyer,SF,22,0,Incomplete Pass,0,0
B.Hoyer,SF,22,0,Incomplete Pass,0,0
B.Hoyer,SF,22,-3,Complete,0,0
B.Hoyer,SF,22,-3,Complete,0,0
B.Hoyer,SF,22,0,Incomplete Pass,1,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Incomplete Pass,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Incomplete Pass,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-10,Incomplete Pass,0,0
B.Hoyer,SF,22,-10,Complete,0,0
B.Hoyer,SF,22,-10,Complete,0,0
B.Hoyer,SF,22,-10,Incomplete Pass,0,0
B.Hoyer,SF,22,-10,Incomplete Pass,0,0
B.Hoyer,SF,22,-7,Complete,0,0
B.Hoyer,SF,22,-7,Complete,0,0
