passer,team,passerid,down,completion,int,td
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,1,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,1,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,4,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,1,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,1,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,4,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,1,Incomplete Pass,1,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,4,Incomplete Pass,1,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,2,Complete,0,1
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,1,Complete,0,1
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Goff,LA,19,1,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,1
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,2,Complete,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,1,Incomplete Pass,0,0
J.Goff,LA,19,3,Complete,0,0
J.Goff,LA,19,2,Incomplete Pass,0,0
J.Goff,LA,19,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,1,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,1
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,1,1
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,NA,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,1
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,1,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,1
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,4,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,1
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,1
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,1,1
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,4,Incomplete Pass,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,1
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,3,Incomplete Pass,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,3,Complete,0,0
J.Brissett,IND,20,1,Complete,0,0
J.Brissett,IND,20,2,Complete,0,0
J.Brissett,IND,20,3,Complete,0,1
J.Brissett,IND,20,1,Incomplete Pass,0,0
J.Brissett,IND,20,2,Complete,0,0
